chunk_index,split,word_count
36787,train,228
36788,train,249
36789,train,246
36790,train,252
36791,train,249
36792,train,64
36793,train,224
36794,train,242
36795,train,233
36796,train,237
36797,train,230
36798,train,244
36799,train,37
36800,train,245
36801,train,234
36802,train,238
36803,train,209
36804,train,230
36805,train,233
36806,train,244
36807,train,252
36808,train,230
36809,train,250
36810,train,234
36811,train,147
36812,train,254
36813,train,241
36814,train,250
36815,train,150
36816,train,252
36817,train,66
36818,train,242
36819,train,233
36820,train,231
36821,train,256
36822,train,253
36823,train,94
36824,train,256
36825,train,252
36826,train,222
36827,train,249
36828,train,249
36829,train,101
36830,train,255
36831,train,244
36832,train,252
36833,train,244
36834,train,248
36835,train,195
36836,train,232
36837,train,237
36838,train,247
36839,train,247
36840,train,251
36841,train,154
36842,train,241
36843,train,248
36844,train,239
36845,train,253
36846,train,242
36847,train,180
36848,train,237
36849,train,250
36850,train,253
36851,train,137
36852,train,252
36853,train,243
36854,train,220
36855,train,223
36856,train,243
36857,train,221
36858,train,36
36859,train,223
36860,train,255
36861,train,225
36862,train,219
36863,train,253
36864,train,248
36865,train,231
36866,train,230
36867,train,229
36868,train,242
36869,train,247
36870,train,227
36871,train,247
36872,train,125
36873,train,224
36874,train,223
36875,train,219
36876,train,225
36877,train,220
36878,train,225
36879,train,253
36880,train,97
36881,train,242
36882,train,233
36883,train,243
36884,train,234
36885,train,243
36886,train,158
36887,train,245
36888,train,228
36889,train,242
36890,train,244
36891,train,76
36892,train,248
36893,train,240
36894,train,253
36895,train,236
36896,train,255
36897,train,252
36898,train,36
36899,train,244
36900,train,252
36901,train,249
36902,train,228
36903,train,237
36904,train,243
36905,train,248
36906,train,227
36907,train,242
36908,train,219
36909,train,217
36910,train,240
36911,train,241
36912,train,77
36913,train,240
36914,train,227
36915,train,78
36916,train,243
36917,train,246
36918,train,253
36919,train,226
36920,train,253
36921,train,238
36922,train,77
36923,train,223
36924,train,250
36925,train,222
36926,train,242
36927,train,247
36928,train,227
36929,train,34
36930,train,233
36931,train,255
36932,train,246
36933,train,96
36934,train,218
36935,train,242
36936,train,248
36937,train,228
36938,train,252
36939,train,229
36940,train,221
36941,train,242
36942,train,222
36943,train,255
36944,train,235
36945,train,248
36946,train,230
36947,train,185
36948,train,226
36949,train,240
36950,train,245
36951,train,255
36952,train,254
36953,train,234
36954,train,203
36955,train,239
36956,train,229
36957,train,231
36958,train,229
36959,train,243
36960,train,224
36961,train,37
36962,train,230
36963,train,255
36964,train,232
36965,train,243
36966,train,142
36967,train,238
36968,train,232
36969,train,252
36970,train,249
36971,train,235
36972,train,235
36973,train,238
36974,train,239
36975,train,253
36976,train,249
36977,train,99
36978,train,241
36979,train,232
36980,train,252
36981,train,237
36982,train,230
36983,train,171
36984,train,250
36985,train,249
36986,train,254
36987,train,252
36988,train,249
36989,train,224
36990,train,234
36991,train,250
36992,train,244
36993,train,244
36994,train,230
36995,train,140
36996,train,254
36997,train,256
36998,train,256
36999,train,255
37000,train,240
37001,train,30
37002,train,237
37003,train,243
37004,train,238
37005,train,220
37006,train,241
37007,train,236
37008,train,39
37009,train,229
37010,train,245
37011,train,231
37012,train,217
37013,train,222
37014,train,221
37015,train,250
37016,train,214
37017,train,232
37018,train,255
37019,train,226
37020,train,246
37021,train,247
37022,train,237
37023,train,221
37024,train,73
37025,train,234
37026,train,219
37027,train,241
37028,train,239
37029,train,225
37030,train,237
37031,train,231
37032,train,250
37033,train,225
37034,train,239
37035,train,35
37036,train,232
37037,train,233
37038,train,247
37039,train,226
37040,train,131
37041,train,220
37042,train,256
37043,train,253
37044,train,246
37045,train,246
37046,train,232
37047,train,190
37048,train,237
37049,train,249
37050,train,256
37051,train,241
37052,train,250
37053,train,32
37054,train,245
37055,train,251
37056,train,249
37057,train,243
37058,train,229
37059,train,235
37060,train,193
37061,train,236
37062,train,222
37063,train,255
37064,train,216
37065,train,229
37066,train,61
37067,train,250
37068,train,242
37069,train,248
37070,train,239
37071,train,238
37072,train,225
37073,train,72
37074,train,203
37075,train,233
37076,train,245
37077,train,248
37078,train,250
37079,train,239
37080,train,245
37081,train,70
37082,train,256
37083,train,240
37084,train,244
37085,train,248
37086,train,238
37087,train,36
37088,train,241
37089,train,227
37090,train,227
37091,train,226
37092,train,253
37093,train,217
37094,train,248
37095,train,237
37096,train,228
37097,train,247
37098,train,228
37099,train,34
37100,train,238
37101,train,221
37102,train,228
37103,train,233
37104,train,223
37105,train,167
37106,train,252
37107,train,241
37108,train,247
37109,train,199
37110,train,227
37111,train,232
37112,train,223
37113,train,245
37114,train,225
37115,train,252
37116,train,113
37117,train,234
37118,train,254
37119,train,228
37120,train,235
37121,train,244
37122,train,253
37123,train,248
37124,train,228
37125,train,242
37126,train,256
37127,train,134
37128,train,238
37129,train,222
37130,train,255
37131,train,241
37132,train,160
37133,train,221
37134,train,234
37135,train,227
37136,train,239
37137,train,239
37138,train,159
37139,train,239
37140,train,233
37141,train,238
37142,train,208
37143,train,255
37144,train,238
37145,train,255
37146,train,225
37147,train,223
37148,train,219
37149,train,236
37150,train,229
37151,train,218
37152,train,245
37153,train,255
37154,train,138
37155,train,225
37156,train,250
37157,train,226
37158,train,224
37159,train,248
37160,train,231
37161,train,76
37162,train,249
37163,train,238
37164,train,225
37165,train,224
37166,train,256
37167,train,77
37168,train,251
37169,train,220
37170,train,229
37171,train,248
37172,train,234
37173,train,242
37174,train,67
37175,train,235
37176,train,233
37177,train,220
37178,train,222
37179,train,109
37180,train,241
37181,train,244
37182,train,237
37183,train,241
37184,train,254
37185,train,148
37186,train,237
37187,train,219
37188,train,232
37189,train,221
37190,train,240
37191,train,226
37192,train,160
37193,train,221
37194,train,227
37195,train,237
37196,train,253
37197,train,226
37198,train,217
37199,train,158
37200,train,234
37201,train,222
37202,train,242
37203,train,213
37204,train,242
37205,train,242
37206,train,233
37207,train,244
37208,train,249
37209,train,254
37210,train,74
37211,train,236
37212,train,223
37213,train,243
37214,train,242
37215,train,250
37216,train,254
37217,train,225
37218,train,116
37219,train,234
37220,train,223
37221,train,251
37222,train,223
37223,train,246
37224,train,235
37225,train,80
37226,train,244
37227,train,199
37228,train,243
37229,train,249
37230,train,242
37231,train,228
37232,train,82
37233,train,231
37234,train,256
37235,train,232
37236,train,248
37237,train,173
37238,train,251
37239,train,237
37240,train,240
37241,train,240
37242,train,232
37243,train,192
37244,train,247
37245,train,254
37246,train,231
37247,train,253
37248,train,256
37249,train,127
37250,train,241
37251,train,255
37252,train,252
37253,train,249
37254,train,155
37255,train,221
37256,train,251
37257,train,240
37258,train,242
37259,train,226
37260,train,194
37261,train,256
37262,train,253
37263,train,233
37264,train,252
37265,train,170
37266,train,251
37267,train,235
37268,train,249
37269,train,222
37270,train,225
37271,train,250
37272,train,149
37273,train,229
37274,train,252
37275,train,215
37276,train,235
37277,train,239
37278,train,251
37279,train,79
37280,train,240
37281,train,224
37282,train,233
37283,train,217
37284,train,237
37285,train,196
37286,train,243
37287,train,237
37288,train,253
37289,train,240
37290,train,171
37291,train,256
37292,train,229
37293,train,226
37294,train,223
37295,train,239
37296,train,228
37297,train,227
37298,train,230
37299,train,242
37300,train,243
37301,train,252
37302,train,219
37303,train,255
37304,train,194
37305,train,245
37306,train,234
37307,train,237
37308,train,232
37309,train,254
37310,train,246
37311,train,36
37312,train,234
37313,train,249
37314,train,232
37315,train,227
37316,train,239
37317,train,231
37318,train,160
37319,train,227
37320,train,236
37321,train,221
37322,train,256
37323,train,241
37324,train,100
37325,train,242
37326,train,247
37327,train,233
37328,train,222
37329,train,216
37330,train,250
37331,train,227
37332,train,220
37333,train,226
37334,train,226
37335,train,228
37336,train,251
37337,train,241
37338,train,228
37339,train,248
37340,train,227
37341,train,113
37342,train,237
37343,train,240
37344,train,249
37345,train,248
37346,train,40
37347,train,224
37348,train,223
37349,train,256
37350,train,242
37351,train,222
37352,train,238
37353,train,233
37354,train,103
37355,train,245
37356,train,225
37357,train,244
37358,train,225
37359,train,103
37360,train,256
37361,train,256
37362,train,254
37363,train,240
37364,train,246
37365,train,103
37366,train,253
37367,train,246
37368,train,225
37369,train,255
37370,train,246
37371,train,185
37372,train,256
37373,train,248
37374,train,248
37375,train,228
37376,train,236
37377,train,224
37378,train,244
37379,train,245
37380,train,255
37381,train,251
37382,train,242
37383,train,251
37384,train,255
37385,train,237
37386,train,240
37387,train,110
37388,train,240
37389,train,254
37390,train,230
37391,train,244
37392,train,218
37393,train,118
37394,train,249
37395,train,221
37396,train,226
37397,train,249
37398,train,238
37399,train,242
37400,train,34
37401,train,248
37402,train,245
37403,train,241
37404,train,238
37405,train,232
37406,train,243
37407,train,93
37408,train,255
37409,train,233
37410,train,243
37411,train,226
37412,train,243
37413,train,248
37414,train,110
37415,train,248
37416,train,239
37417,train,224
37418,train,239
37419,train,250
37420,train,202
37421,train,242
37422,train,241
37423,train,237
37424,train,224
37425,train,216
37426,train,161
37427,train,222
37428,train,247
37429,train,243
37430,train,248
37431,train,237
37432,train,246
37433,train,244
37434,train,36
37435,train,248
37436,train,234
37437,train,241
37438,train,249
37439,train,244
37440,train,66
37441,train,254
37442,train,252
37443,train,232
37444,train,243
